,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_delta_step,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params
55,0.5477136766186241,0.5369126111494648,0.5923214031263654,0.5440278552810405,0.5552441449599109,0.021756110287798235,44,1.0685584545135498,0.1239588437067054,0.024478554725646973,0.004008795514282991,0.057175918886103586,0.31503468904122595,0.0034390633557601843,0.04329063619034526,19,1,3,50,0.002453441431451267,1000.0,0.7931868784341549,0.9995878920310649,"OrderedDict([('colsample_bylevel', 0.057175918886103586), ('colsample_bytree', 0.31503468904122595), ('gamma', 0.0034390633557601843), ('learning_rate', 0.04329063619034526), ('max_delta_step', 19), ('max_depth', 1), ('min_child_weight', 3), ('n_estimators', 50), ('reg_alpha', 0.002453441431451267), ('reg_lambda', 1000.0), ('scale_pos_weight', 0.7931868784341549), ('subsample', 0.9995878920310649)])"
56,0.5619182304305713,0.5537802938769769,0.6077169334402351,0.5515538734447147,0.5687427288182004,0.02283043155052183,8,3.978209614753723,0.3268682923076821,0.02396637201309204,0.00312011714495193,0.8875825003288683,0.8744982151101405,6.059943675674797e-05,0.028245599073220065,2,1,7,194,0.003385124446085053,9.009901664869093e-09,0.039839197534020265,0.24064619385922476,"OrderedDict([('colsample_bylevel', 0.8875825003288683), ('colsample_bytree', 0.8744982151101405), ('gamma', 6.059943675674797e-05), ('learning_rate', 0.028245599073220065), ('max_delta_step', 2), ('max_depth', 1), ('min_child_weight', 7), ('n_estimators', 194), ('reg_alpha', 0.003385124446085053), ('reg_lambda', 9.009901664869093e-09), ('scale_pos_weight', 0.039839197534020265), ('subsample', 0.24064619385922476)])"
57,0.5626036236281071,0.5549148654046625,0.5971990222782396,0.5545188848203862,0.5673093937178756,0.017555404745326325,14,7.9228174686431885,0.33966456207217566,0.030481159687042236,0.005457903216296831,0.4532978722457616,0.6736903391617352,0.49999999999999994,0.020786410404843733,12,1,14,500,3.302180261401988e-08,4.008364989158594,0.39756060986583625,0.5509321717069995,"OrderedDict([('colsample_bylevel', 0.4532978722457616), ('colsample_bytree', 0.6736903391617352), ('gamma', 0.49999999999999994), ('learning_rate', 0.020786410404843733), ('max_delta_step', 12), ('max_depth', 1), ('min_child_weight', 14), ('n_estimators', 500), ('reg_alpha', 3.302180261401988e-08), ('reg_lambda', 4.008364989158594), ('scale_pos_weight', 0.39756060986583625), ('subsample', 0.5509321717069995)])"
58,0.5592764653054793,0.5546396917691703,0.594951881402651,0.5566793281243914,0.5663870653103895,0.016573826709245048,18,8.50000375509262,0.30827718305256663,0.03168988227844238,0.002615645371258319,0.9541126871980253,0.648307520252783,0.49999999999999994,0.02876326397853337,19,1,6,429,8.371405457002873e-08,0.012503704684311485,0.12227595545437489,0.4836423276383521,"OrderedDict([('colsample_bylevel', 0.9541126871980253), ('colsample_bytree', 0.648307520252783), ('gamma', 0.49999999999999994), ('learning_rate', 0.02876326397853337), ('max_delta_step', 19), ('max_depth', 1), ('min_child_weight', 6), ('n_estimators', 429), ('reg_alpha', 8.371405457002873e-08), ('reg_lambda', 0.012503704684311485), ('scale_pos_weight', 0.12227595545437489), ('subsample', 0.4836423276383521)])"
59,0.56416839367198,0.5557573429784558,0.6065036521484526,0.5536620797514686,0.5700232440882007,0.021426156426198547,1,3.898632049560547,0.41911819116198024,0.027093708515167236,0.006137703849607939,0.8670778238319029,0.308013084387792,4.94324621709014e-05,0.034219647100322034,13,1,6,222,1.181255393227698e-06,0.00023167715385728166,0.022726343084289613,0.36636601465217505,"OrderedDict([('colsample_bylevel', 0.8670778238319029), ('colsample_bytree', 0.308013084387792), ('gamma', 4.94324621709014e-05), ('learning_rate', 0.034219647100322034), ('max_delta_step', 13), ('max_depth', 1), ('min_child_weight', 6), ('n_estimators', 222), ('reg_alpha', 1.181255393227698e-06), ('reg_lambda', 0.00023167715385728166), ('scale_pos_weight', 0.022726343084289613), ('subsample', 0.36636601465217505)])"
60,0.5554941503956654,0.5520727188084322,0.590291982524106,0.5549918293666299,0.5632128596809132,0.01568886468368491,28,9.916787981987,0.8280996493042793,0.026347100734710693,0.004345294598203979,0.7630002948693043,0.5704664569420039,1.195097768988277e-07,0.02993649871680086,15,1,8,473,1.4301009084873852e-07,0.0008802513495990755,0.06435880579384932,0.9870212910259967,"OrderedDict([('colsample_bylevel', 0.7630002948693043), ('colsample_bytree', 0.5704664569420039), ('gamma', 1.195097768988277e-07), ('learning_rate', 0.02993649871680086), ('max_delta_step', 15), ('max_depth', 1), ('min_child_weight', 8), ('n_estimators', 473), ('reg_alpha', 1.4301009084873852e-07), ('reg_lambda', 0.0008802513495990755), ('scale_pos_weight', 0.06435880579384932), ('subsample', 0.9870212910259967)])"
61,0.4193161920560317,0.4193161920560317,0.4193161920560317,0.41935483870967744,0.4193258530516324,1.6734106335741224e-05,90,8.857681930065155,0.2935999509711847,0.021018028259277344,0.0036127149824256603,1.0,0.8483599565296313,0.09222593778910979,0.01,3,4,15,198,0.000509487056162395,7.59544441176248e-09,0.00047675681137236963,0.18587889911099265,"OrderedDict([('colsample_bylevel', 1.0), ('colsample_bytree', 0.8483599565296313), ('gamma', 0.09222593778910979), ('learning_rate', 0.01), ('max_delta_step', 3), ('max_depth', 4), ('min_child_weight', 15), ('n_estimators', 198), ('reg_alpha', 0.000509487056162395), ('reg_lambda', 7.59544441176248e-09), ('scale_pos_weight', 0.00047675681137236963), ('subsample', 0.18587889911099265)])"
62,0.5450549614182758,0.5385317160172001,0.5806779530028656,0.5431703594058255,0.5518589476404777,0.016807401964353482,53,5.620164752006531,0.2297360952461443,0.02900111675262451,0.004693833254141388,0.30963007457535735,0.8088496740255134,1.2719876175109549e-08,0.07059181474517517,20,4,10,340,4.82807038829795e-07,1.0248226634073018e-08,0.0006585204401502341,0.2578905708077681,"OrderedDict([('colsample_bylevel', 0.30963007457535735), ('colsample_bytree', 0.8088496740255134), ('gamma', 1.2719876175109549e-08), ('learning_rate', 0.07059181474517517), ('max_delta_step', 20), ('max_depth', 4), ('min_child_weight', 10), ('n_estimators', 340), ('reg_alpha', 4.82807038829795e-07), ('reg_lambda', 1.0248226634073018e-08), ('scale_pos_weight', 0.0006585204401502341), ('subsample', 0.2578905708077681)])"
63,0.5617668408707728,0.5473494462828505,0.5896310174534205,0.5553419556267332,0.5635225035329605,0.015915740420616196,26,4.910823106765747,0.30680981904490995,0.031041324138641357,0.003180097249308052,1.0,0.255152176073374,0.17755125703427885,0.09318045093740975,18,1,9,283,0.00032717896579801455,1.864371371845189e-09,0.026877682440316162,0.38350151744680244,"OrderedDict([('colsample_bylevel', 1.0), ('colsample_bytree', 0.255152176073374), ('gamma', 0.17755125703427885), ('learning_rate', 0.09318045093740975), ('max_delta_step', 18), ('max_depth', 1), ('min_child_weight', 9), ('n_estimators', 283), ('reg_alpha', 0.00032717896579801455), ('reg_lambda', 1.864371371845189e-09), ('scale_pos_weight', 0.026877682440316162), ('subsample', 0.38350151744680244)])"
64,0.5628219008581483,0.5543808919730968,0.6080518153396632,0.553774821660313,0.5697577256935448,0.02239679603392227,3,6.306418597698212,0.3284229326838461,0.030470192432403564,0.003196736265840682,1.0,0.5658089217440732,6.441309613121227e-08,0.02245247192805739,12,1,11,295,0.2939541969778619,1.005327182356731e-07,0.08437107837900296,0.4334468002290014,"OrderedDict([('colsample_bylevel', 1.0), ('colsample_bytree', 0.5658089217440732), ('gamma', 6.441309613121227e-08), ('learning_rate', 0.02245247192805739), ('max_delta_step', 12), ('max_depth', 1), ('min_child_weight', 11), ('n_estimators', 295), ('reg_alpha', 0.2939541969778619), ('reg_lambda', 1.005327182356731e-07), ('scale_pos_weight', 0.08437107837900296), ('subsample', 0.4334468002290014)])"
65,0.5548219724662444,0.5052127070553105,0.5520343996503783,0.5559538494494378,0.5420054107923656,0.02129043625207848,58,23.058081686496735,0.5730013814935369,0.04273933172225952,0.009998890487772806,0.7452181794100301,0.844573655806263,2.909231727996839e-08,0.023914720371413692,12,4,8,443,3.5286286676918626e-09,1.0219344970761337,0.024928647160959518,0.6440747742578907,"OrderedDict([('colsample_bylevel', 0.7452181794100301), ('colsample_bytree', 0.844573655806263), ('gamma', 2.909231727996839e-08), ('learning_rate', 0.023914720371413692), ('max_delta_step', 12), ('max_depth', 4), ('min_child_weight', 8), ('n_estimators', 443), ('reg_alpha', 3.5286286676918626e-09), ('reg_lambda', 1.0219344970761337), ('scale_pos_weight', 0.024928647160959518), ('subsample', 0.6440747742578907)])"
66,0.5711707690465635,0.5542762844499487,0.5847109670969173,0.5585198165276035,0.567169658567007,0.011882459448810955,15,8.511014223098755,0.5120982841837056,0.03324174880981445,0.006197317299343387,1.0,0.09882839433700397,0.002246247598773888,0.016963612960535463,13,2,2,492,5.549405148339016e-06,1.3383876445318748,0.08319711921007895,0.26097560380561224,"OrderedDict([('colsample_bylevel', 1.0), ('colsample_bytree', 0.09882839433700397), ('gamma', 0.002246247598773888), ('learning_rate', 0.016963612960535463), ('max_delta_step', 13), ('max_depth', 2), ('min_child_weight', 2), ('n_estimators', 492), ('reg_alpha', 5.549405148339016e-06), ('reg_lambda', 1.3383876445318748), ('scale_pos_weight', 0.08319711921007895), ('subsample', 0.26097560380561224)])"
67,0.5297350844874686,0.5381498307142741,0.5916858829609177,0.5479541377330321,0.5518813244537574,0.02386884277251271,52,1.426841139793396,0.17208520246692688,0.01927781105041504,0.0033686541683676974,1.0,0.03721989863696505,0.49999999999999994,0.026497875488805438,10,1,1,78,6.646294512852978e-07,2.9458094384637213e-06,0.027328193742310054,0.7872258069908841,"OrderedDict([('colsample_bylevel', 1.0), ('colsample_bytree', 0.03721989863696505), ('gamma', 0.49999999999999994), ('learning_rate', 0.026497875488805438), ('max_delta_step', 10), ('max_depth', 1), ('min_child_weight', 1), ('n_estimators', 78), ('reg_alpha', 6.646294512852978e-07), ('reg_lambda', 2.9458094384637213e-06), ('scale_pos_weight', 0.027328193742310054), ('subsample', 0.7872258069908841)])"
68,0.5657644378348633,0.5566070672211609,0.5987959976704583,0.5554624238571655,0.569157797178428,0.01757151855935701,5,5.6247981786727905,0.2896779949269038,0.024813711643218994,0.002452834504192569,0.22099866454165487,0.3680964602903498,3.681004420039582e-05,0.0216370982299955,6,1,4,372,6.12791521807792e-07,1.8204730585701828e-07,0.10913127310868648,0.6507123026907186,"OrderedDict([('colsample_bylevel', 0.22099866454165487), ('colsample_bytree', 0.3680964602903498), ('gamma', 3.681004420039582e-05), ('learning_rate', 0.0216370982299955), ('max_delta_step', 6), ('max_depth', 1), ('min_child_weight', 4), ('n_estimators', 372), ('reg_alpha', 6.12791521807792e-07), ('reg_lambda', 1.8204730585701828e-07), ('scale_pos_weight', 0.10913127310868648), ('subsample', 0.6507123026907186)])"
69,0.5628770650111398,0.5550510124664213,0.6037204241006362,0.554433597780509,0.5690208609207553,0.020308675636371842,7,7.271928429603577,0.23471365252862345,0.029199838638305664,0.004517867213011791,1.0,0.22114864942492826,0.003681919968950847,0.01506781792125988,7,1,10,442,0.04260490167619647,1.1395180862046182e-07,0.2912203455534901,0.5874824427638815,"OrderedDict([('colsample_bylevel', 1.0), ('colsample_bytree', 0.22114864942492826), ('gamma', 0.003681919968950847), ('learning_rate', 0.01506781792125988), ('max_delta_step', 7), ('max_depth', 1), ('min_child_weight', 10), ('n_estimators', 442), ('reg_alpha', 0.04260490167619647), ('reg_lambda', 1.1395180862046182e-07), ('scale_pos_weight', 0.2912203455534901), ('subsample', 0.5874824427638815)])"
